URL,domain_age_days,domain_age_missing,dns_record,registrar_known,expiration_days,registration_length,whois_privacy,ns_count
https://www.musicwn.com/browse.php?artist=Diane+Dufresne,6437,0,1,1,137,6575,0,2
https://www.manta.com/ic/mtqz8r8/ca/cegep-de-st-laurent,7929,0,1,1,106,8036,0,4
https://www.lewjenkins.com/,8839,0,1,1,1387,10227,0,2
http://nickdedo.com/spacebox/,0,1,0,0,0,0,0,0
https://www.myspace.com/ericlivemusic,10807,0,1,1,1247,12055,0,4
http://tanzaniawerkgroeptilburg.nl/en?view=article&catid=58:projectensame&id=107:water-voor-water&tmpl=component&print=1&layout=default&page=,5985,0,0,1,0,0,0,0
http://www.macsuco.com/new2015/new2015/pvalidate.html,0,1,0,0,0,0,0,0
https://www.facebook.com/TheKidsAreAllRight,10406,0,1,1,3108,13514,0,4
https://www.jslevesque.com/jslevesque/en/contact.htm,9978,0,1,1,247,10226,0,2
https://www.youtube.com/watch?v=zw_MEs0xOAg,7526,0,1,1,143,7670,0,4
http://stukkateur-fickinger.de/bilder/3-vollwaermeschutz/detail/6-vollwaermeschutz-01.html?tmpl=component,0,1,0,0,0,0,0,0
https://www.aboutnewjersey.com/Lodgings/Hotels/hotelinfo/index.php?hotel=spring-lakewallbelmar-area-travelodge-wall-township-nj-30957,9374,0,1,1,122,9496,1,3
http://69.144.171.44/limto1.tar,11382,0,0,1,304,11687,0,4
http://www.atvmir.ru/atv/stels?page=shop.product_details&flypage=flypage_new.tpl&product_id=43&category_id=1,2687,0,1,1,234,2922,0,2
https://www.wikimapia.org/9025901/Mount-Lamington,7180,0,1,1,489,7670,0,3
https://www.shellbackcruises.com/Sturgeon2011.html,9533,0,1,1,1789,11323,0,2
http://kbpiyux8ms.cynesuwecyrwsed.net/lxk6v4epff\nwww.kaprisearch.info/filter.php?mid=153582038a827e&tu=76197,0,1,0,0,0,0,0,0
http://www.lagunasdelcatedral.com/lagunas/index.php?option=com_phocagallery&view=detail&catid=1:lagunas-del-catedral&id=189:img69521&tmpl=component&Itemid=3,5871,0,1,1,337,6209,0,2
http://www.cootecsan.com/index.php?view=article&catid=55:productos&id=121:beneficios-adicionales&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=141,0,1,0,0,0,0,0,0
http://buysellrentindubai.com/index.html?fontstyle=f-larger,0,1,0,0,0,0,0,0
http://stsgroupbd.com/aug/ee/secure/cmd-login=18557d58fe20d5725d5811d015bf0053/,7417,0,1,1,617,8035,0,2
https://www.toronto.com/article/683844--michael-douglas-helps-raise-cash-for-montreal-hospital-that-diagnosed-cancer,10121,0,1,1,834,10956,1,4
https://www.youtube.com/watch?v=er5HzjLe43g,7526,0,1,1,143,7670,0,4
http://www.ancientcrossroads.org/wp-admin/WF_Update-sslcomp_SECURE-YRVuG9yODM4QG1haWwPOuY29tLCB5b3VyIGRvY3VtZW50cyBpbiB2YXJpb3VzIGZvcm1hMgc3VjaCBhczogQVNDU0lJLCBCaW5hcnksIEJhc2UgNjQsIEhleCwgQ2Flc2FyIEJydXRlZsulangiliou/session/,7266,0,1,1,38,7305,0,4
https://www.allmusic.com/album/soulife-r740331,11437,0,1,1,249,11687,0,3
https://www.art.com/products/p14200570-sa-i2952549/thomas-nast-william-m-boss-tweed-hugging-the-figure-of-samuel-j-tilden-from-harpers-weekly-1871.htm,9801,0,1,1,59,9861,0,4
https://www.timeswv.com/fairmont_state_sports/x899730314/FSU-names-Vincent-as-men-s-basketball-interim-head-coach,10718,0,1,1,239,10958,0,2
https://www.pro-football-reference.com/players/P/PhilEd20.htm,8295,0,1,1,105,8401,0,2
http://www.speyerseminar.de/cms/index.php?option=com_content&view=article&id=88&Itemid=141,0,0,1,0,0,0,0,3
https://www.wikileaks.org/wiki/Abu_Ghraib_whistleblower_Samuel_Provance_statement%2C_unredacted%2C_13_Feb_2006,6930,0,1,1,2566,9497,1,2
http://www.dental-center-bretten.de/leistungen/prophylaxe.html,0,0,1,0,0,0,0,4
https://metallbaulang.de/wp-admin/1nd/A0BNJYK9URS4N0BHJK0L9846L130K2J68RZ4G,0,0,1,0,0,0,0,4
http://www.eye-laser.gr/images/menu/review/business/google/Ed/Ed/...,0,0,0,0,0,0,0,0
http://www.centercamping.com.br/index.php?option=com_ckforms&view=ckforms&id=5&Itemid=41,0,0,0,0,0,0,0,0
https://www.litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=101+Nw.+U.L.+Rev.+1735&srctype=smi&srcid=3B15&key=1c64048d33d1f83f8db0a4bc4f33118d,10317,0,0,1,273,10591,0,4
https://www.solidsignal.com/pview.asp?p=CM2000-WL-4050&d=Cellphone-Mate-CM2000-WL-40-Dual-Band-Mobile-Amplifier-Complete-Kit-40-dB-(CM-2000-WL-40),8455,0,1,1,310,8766,0,2
http://37.49.230.234/bins/911.m68k,0,0,0,0,0,0,0,0
https://www.hs.facebook.com/family/Swanson/1,10406,0,1,1,3108,13514,0,4
http://metrological-focus.000webhostapp.com/chase.Bank/chase.Bank/sign-on/secure/T.Goe/index.html?secure-auth/login?execution/cmd=login_submit&id=355e734b28511fbbff5eae48a6605b95355e734b28511fbbff5eae48a6605b95&session=355e734b28511fbbff5eae48a6605b95355e734b28511fbbff5eae48a6605b95,3422,0,0,1,1325,4748,0,2
https://www.gamingjobsonline.com/,6181,0,1,1,27,6209,0,2
https://www.onlinebooks.library.upenn.edu/webbin/book/browse?type=lcsubc&key=French%20language%20--%20Grammar%2C%20Comparative&c=x,14359,0,0,0,674,15034,0,0
https://www.wcwrules4lyf.wordpress.com/2008/03/19/superbrawl-iii/,9335,0,1,1,2717,12053,0,4
https://www.linkedin.com/pub/mark-robson/3/881/396,8361,0,1,1,39,8401,0,8
https://www.thefreelibrary.com/ROLL+OF+HONOUR%3b+FC+ZENIT+ST.+PETERSBURG+v+GLASGOW+RANGERS+-+MAY+14%2c...-a0179149389,8193,0,1,1,572,8766,0,2
https://www.life.com/celebrity-pictures/91391309/tj-martell-foundation-presents-atlantas-best-cellars-dinner,11529,0,1,1,38,11567,0,4
http://living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/Remax%20-%20Secureu0002/Remax%20-%20Secure%20Login_files/Remax%20-%20Secure%20Login_files/Remax%20-%20Secure%20Login_files/style.htm/,8819,0,1,1,311,9131,0,2
https://www.tripadvisor.com/ShowTopic-g32810-i743-k4031260-Amtrak_Jack_London_to_San_Francisco-Oakland_California.html,9682,0,1,1,179,9861,0,4
https://www.lawyers.justia.com/lawyer/daniel-shank-591611,8402,0,1,1,3285,11688,0,3
http://e-mermerci.com/images/upload_slides/,6824,0,1,1,115,6940,0,2
https://www.infoupdate-three.com/new,0,1,0,0,0,0,0,0
http://atlantacure.org/wp-admin/network/docs,3680,0,1,1,702,4383,0,2
http://www.userp.org.br/index.php?option=com_content&view=article&id=190:cursoesde12&catid=37:rokstories-frontpage,8041,0,1,0,359,8401,0,0
https://www.citypaper.net/articles/022400/eat.bagel.side.shtml?print=1,10893,0,1,1,63,10957,0,4
https://onedrive.live.com/download?cid=3112E77688F09693&resid=3112E77688F09693%21321&authkey=ALmpxnBTSBzAUnA,11228,0,1,1,93,11322,0,4
https://www.billboard.com/column/the-juice/common-readies-no-i-d-produced-album-drops-1005264832.story,10548,0,1,1,1868,12417,0,4
https://www.genforum.genealogy.com/roseberry/,9728,0,1,1,133,9862,0,4
https://platinum.catalogoderecompensas.com.br/itau/produto/detalhes/eyJpZFNrdUZvcm5lY2Vkb3IiOiIzMHw3MDc2fDF8Mjk5IiwiY29kaWdvRm9ybmVjZWRvciI6InByb2RCYW5jYXJpb3NBZXJlb3MifQ,3156,0,1,0,130,3287,0,0
http://www.trustedpetsitter.com?password-protected=login&redirect_to=http%3A%2F%2Ftrustedpetsitter.com%2F%7Eyfzystlx%2Fpayuk%2Fdir%2F,782,0,1,1,313,1096,0,2
https://www.plus.google.com/110841322583510915615,10236,0,1,1,1085,11322,0,4
https://www.trn.trains.com/en/Railroad%20Reference/Railroad%20History/2010/11/The%20Life%20and%20Times%20of%20Nickel%20Plate%20Road%20No%20765.aspx,11103,0,0,1,585,11689,0,4
https://www.thecelticwiki.com/page/1957-10-19%3A+Celtic+7-1+Rangers%2C+League+Cup+-+Bobby+Collins+recalls+the+game,5617,0,1,1,226,5844,0,2
http://microsoft.testsnetcontrol.com/,0,1,0,0,0,0,0,0
https://www.estateagenttoday.co.uk/news_features/Douglas--and--Gordon-film-upsets-tabloid-journalists,6355,0,1,1,218,6574,0,2
http://columbiafresh.es/index.php?option=com_phocagallery&view=detail&catid=2:2-evaporacion-en-caliente&id=29:difusor-aromas&tmpl=component&Itemid=18,0,0,0,0,0,0,0,0
http://www.eroscarboni.com/index.php?option=com_content&view=article&id=338:results-2012-vasto&catid=74:results&Itemid=3,138,0,1,1,226,365,1,2
http://iremshrine.org/irem-officers/15-divan/95-james-j-oboyle,8217,0,1,1,183,8401,0,2
https://www.news.nationalpost.com/2011/04/01/national-assembly-speaker-resigns-citing-%e2%80%98intimidation-abuse%e2%80%99/,10010,0,0,1,215,10226,0,4
http://aloketoan.vn/google/3af3b13980e185233b8906eeb5e0a141,0,0,0,0,0,0,0,0
https://www.readerfeedback.labs.wikimedia.org/wiki/Harry_S._Truman,8228,0,0,1,172,8401,0,3
http://idevicesworld.com/PDF.DRIVE/,5562,0,1,1,281,5844,0,2
http://www.transportheker.com/index.php?option=com_content&view=article&id=47&Itemid=2,5668,0,1,1,175,5844,1,3
https://www.soccerway.com/teams/japan/urawa-red-diamonds/,9503,0,1,1,358,9862,0,3
http://manola-souvanlasy.com/index.php?option=com_content&view=article&id=97:cas-clinique-nd4&catid=40:cas-cliniques&Itemid=65,5705,0,1,1,138,5844,1,4
http://gmailupdadada.es.tl,6802,0,1,1,137,6940,0,2
http://unitedstatesreferral.com/santos/gucci2014/gdocs/gucci.php,7124,0,1,1,180,7304,0,2
http://trahic.ru/5mm3i7t83m2t8dlja,0,1,0,0,0,0,0,0
https://www.jigsaw.com/scid10673204/jacques_leduc.xhtml,10962,0,1,1,294,11256,0,8
http://www.kospel.pl/pl/produkty.html,9329,0,1,1,165,9495,0,2
https://www.expedia.com/Saint-Josephs-Oratory-Hotels.0-l501876-0.Travel-Guide-Filter-Hotels,10896,0,1,1,383,11279,0,10
http://www.biodiatrofi.gr/index.php?option=com_jevents&task=week.listevents&year=2013&month=02&day=11&Itemid=1&lang=en,0,0,1,0,0,0,0,0
http://checkwebspeed.net/html/license_43ec923632021b566638fa1b35a50d5a703d3c6eebd0cb4a1859f42a,0,1,0,0,0,0,0,0
https://www.fetishpassions.com/,8969,0,1,1,161,9131,1,2
https://www.inthelibraryreviews.net/Jones_Woolgrave.html,299,0,1,1,65,365,0,2
https://www.raisethefist.com/?Save_KPFA:_Just_a_*Little*_Hypocrisy_:_Indybay-25,3724,0,1,1,293,4018,1,3
https://www.sing365.com/music/lyric.nsf/Del-The-Funky-Homosapien-Deltron-3030-Album/13EEB265EDD7417B48256E4B002961F0,9293,0,1,1,202,9496,0,2
https://www.theoldglobe.org/tickets/production.aspx?PID=8127,8525,0,1,1,240,8766,0,2
https://www.mathematical.com/navarresancho3.html,10072,0,1,1,1614,11687,0,1
https://www.veoox.com/tags/braz.html,3076,0,1,1,210,3287,0,3
http://tcons.com.bo/language/es-es/-/d23d6/welcome-32218.htm?/secure-card/cdi-login/cfspart.php?loginmdp?op=c&url=ah/cgfnzu,0,0,0,0,0,0,0,0
http://www.fondazioneunivaq.it/component/mailto/index.html?tmpl=component&link=0bf30953acca2b5653ed11ba9749899221050889,0,0,0,0,0,0,0,0
https://www.socalmartialarts.com/los-angeles-martial-arts.html,0,1,0,0,0,0,0,0
https://www.itriagehealth.com/emergency-department/quebec/montreal/hopital-maisonneuve-rosemont-1293943,1180,0,1,1,280,1461,0,2
http://guguhah.com/0w6rv87d,0,1,0,0,0,0,0,0
http://dailyscursos.com/_az/cp.php?m=login,0,1,0,0,0,0,0,0
https://www.zimbio.com/International+Scholarship+Funds/articles/AaPq94-3BFa/Students+Scholarship+Undergraduate+Potential,7236,0,0,1,68,7305,0,4
https://www.visionaryproject.org/charlesray/,7379,0,1,1,290,7670,0,2
http://www.uklady.walery.com.pl/index.php/component/user/remind,6915,0,1,1,24,6940,0,2
http://www.honarcinema.com/index.php?option=com_content&view=article&id=4366:2012-07-17-13-44-04&catid=1:latest-news,0,1,0,0,0,0,0,0
http://nabacdesign.com/images/line/09cba9f4af9791b7b08ff359b1e76821/,0,1,0,0,0,0,0,0
https://www.freepages.genealogy.rootsweb.ancestry.com/~jacquest/dat58.htm,11089,0,0,1,599,11689,0,4
https://newlimeco-my.sharepoint.com/:b:/p/don/EaY6aDKPzlpChWSlD9vBrWsBwxiCXwc6y_5akQws-LcRXQ,9907,0,1,1,318,10226,0,4
https://www.barnesandnoble.com/w/shapechangers-song-jennifer-roberson/1102147851,11003,0,1,1,318,11322,0,6
https://www.zunior.com/product_info.php?products_id=1348,7851,0,1,1,183,8034,1,4
https://www.snowcaptraffic.com/records/sondra,0,1,0,0,0,0,0,0
https://healtotoe.co.uk/a1/excelz/index.php,3866,0,1,1,151,4018,0,2
http://www.pmu-pleven.com/index.php?option=com_content&view=article&id=27&Itemid=45,0,1,0,0,0,0,0,0
https://www.rottentomatoes.com/m/lucky_dube_live_in_concert/,9630,0,1,1,596,10227,0,8
http://viajesyexcursionesengil.com/index.php?option=com_content&view=article&id=40&Itemid=6,149,0,0,1,215,365,1,2
https://www.comedycentral.com/videos/index.jhtml?videoId=220389&title=maureen-mccormick-confession,10580,0,1,1,375,10956,0,6
https://www.dallasnews.com/sports/college-sports/baylor-bears/20111028-baylor-texas-am-only-big-12-teams-in-ap-men-s-basketball-poll.ece,10755,0,1,1,202,10958,0,4
https://www.timothybschmitonline.com/biography.htm,6740,0,1,1,617,7358,0,2
https://www.tunein.com/radio/Radio-Disney-1190-s34664/,10738,0,1,1,219,10958,0,4
https://www.genforum.familytreemaker.com/plant/all.html,10991,0,0,1,330,11322,0,2
http://tmclothingsstores.com/gdoc/Googlenewdoc/Fileplus/Googlefile/Docxxxxxxxx/Google_docs_filessss/Google_docs_files/iYmLjfNHGyr.php,0,1,0,0,0,0,0,0
https://www.sfexaminer.com/not-found?page=0%2C0%2C0%2C0%2C0%2C0%2C1&destination=news%2Fhealth%2F2011%2F09%2Fs-ariz-vets-seeing-more-dogs-ill-virus%20ForceRecrawl%3A%200,9876,0,1,1,349,10226,0,2
https://www.rockhall.com/inductees/bill-graham/,9904,0,1,1,686,10591,0,2
https://www.pbase.com/rodg/animals,9542,0,1,1,1780,11322,0,4
https://www.listverse.com/2009/12/30/top-10-greatest-soviet-films/,6662,0,1,1,2103,8766,1,2
https://www.websters-online-dictionary.org/definitions/asa?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=asa&sa=Search,8165,0,1,1,235,8401,0,2
https://www.imdb.com/name/nm0000753/,10855,0,1,1,101,10957,0,8
https://www.scotsman.com/sport/steven_fletcher_can_return_to_scotland_fold_if_he_asks_says_craig_levein_1_1648930,10907,0,1,1,49,10957,0,4
https://www.movies.toptenreviews.com/actors/list_sitemap_m.htm,8134,0,0,1,266,8401,0,4
https://www.stillsindia.com/,0,1,0,0,0,0,0,0
https://www.birt-exchange.org/org/forum/index.php/topic/12886-chart-not-loading-in-birt-viewer-on-unix/page__s__bef6c01a77331aa6a41ce9b1e98a1298,767,0,1,1,328,1096,0,2
https://www.laptoprepairmanual.org/,0,1,0,0,0,0,0,0
https://www.en.wikipedia.org/wiki/Compatible_Time-Sharing_System,9020,0,0,1,110,9131,0,3
http://adverteaze.com/remax/index.htm,19,0,1,1,710,730,1,2
https://www.bloggerheads.com/business/,8686,0,1,1,79,8766,1,2
https://www.reading.ac.uk/law/about/staff/p-j-almond.aspx,10646,0,1,1,0,0,0,0
https://www.miamiherald.typepad.com/flapanthers/2011/10/florida-panthers-2-new-york-islanders-0-cats-get-goals-from-weiss-garrison-27-saves-for-theodore-.html,8212,0,1,1,553,8765,0,2
https://www.music.barnesandnoble.com/American-Music-The-Hightone-Records-Story/e/12928819527,11003,0,0,1,318,11322,0,6
https://www.linespectra.blogspot.com/,0,1,1,0,0,0,0,0
https://www.nosorigines.org/genealogielistfirstname.aspx?ancestor=14&Family=Lambert_672&lng=en,6828,0,1,1,111,6940,1,2
http://bar-tal.net/bar-tal/631.html,0,1,0,0,0,0,0,0
http://toko.duniabermain.com/wp-content/uploads/wpsc/product_images/Baby%20feeder%20booster%20seat%20%20%20eBay.htm,6284,0,0,1,289,6574,0,2
https://www.barrett-jackson.com/application/onlinesubmission/lotdetails.aspx?ln=63&aid=303,11074,0,1,1,1708,12783,0,2
http://patriotcollege.com/3020aaf5d82207a19a5577c4cc514025/www.credit-agricole.fr-secure-vos-information-id5e40rg48erg5erg5e4e5th4ry4yukyu8tg4f8/information.php,2839,0,1,1,82,2922,0,2
https://www.zeke.com/2011/11/gratte-ciel-cascades-d%E2%80%99eau-rues-ruisseaux%E2%80%A6-by-melvin-charney-at-place-emilie-gamelin-35/,10672,0,1,1,283,10956,1,2
http://www.bonato.it/index.php?view=article&catid=2:documenti-pubblici&id=6:un-pensiero-per-oggi&tmpl=component&print=1&layout=default&page=,9351,0,1,1,207,9559,0,1
https://www.notredame.rivals.com/cviewplayer.asp?Player=408474,9821,0,1,1,404,10226,0,2
https://www.offtackleempire.com/2011/6/27/2247236/the-greatest-wisconsin-quarterback-since-ron-vander-kelen-or-the,5545,0,1,1,298,5844,0,4
http://ene-g.com/erg7cbr,0,1,0,0,0,0,0,0
https://www.pipl.com/directory/name/Holness/660,9431,0,1,1,65,9497,0,2
http://oyster.ie/exce/excel/excel.php?rand=13InboxLightaspxn.1774256418,9263,0,0,1,279,9542,0,4
https://www.icehockey.wikia.com/wiki/Jocelyn_Gu%C3%A8vremont,7960,0,1,1,440,8401,1,6
https://www.businesswire.com/news/home/20110831006861/en/Filming-Underway-Warner-Bros.-Pictures%E2%80%99-GK-Films%E2%80%99,10825,0,1,1,133,10959,0,6
http://oncapecodwaters.com/pays/,7181,0,1,1,123,7305,1,3
https://www.itvt.com/interview/8402/interview-albert-cheng-evp-digital-media-disneyabc-television-group-and-lori-schwartz,9889,0,1,1,1797,11687,0,2
http://www.microwiremesh.com/acct/reset/,6939,0,1,1,365,7305,0,2
https://www.basketball-reference.com/friv/colleges.cgi?college=michiganst,9060,0,1,1,70,9131,0,2
http://luminatacuore.gr/lite/home/,0,0,1,0,0,0,0,0
https://www.videowired.com/video/253262652/,9394,0,1,1,467,9862,0,2
http://www.dijon-cereales-meunerie.fr/index.php?option=com_content&view=category&id=54:71-saone-et-loire&Itemid=110&layout=default,7435,0,1,1,266,7702,0,3
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=07&Itemid=56,0,1,0,0,0,0,0,0
https://www.religion.wikia.com/wiki/Bart_Stupak,7960,0,1,1,440,8401,1,6
http://edu-net.ro/43ftybb8,6664,0,1,1,334,6999,0,4
http://kreanova.fr/845yfgh,5556,0,0,1,160,5716,0,2
https://www.trueknowledge.com/q/facts_about__slovenia,7900,0,0,1,135,8036,0,4
https://www.discogs.com/artist/Coke+Escovedo,9156,0,1,1,339,9496,0,4
http://89.34.27.178/lmaoWTF/loligang.sh4,4193,0,0,1,3111,7305,0,2
https://verificationsrequired-summarymyaccount.com/webapps/ee2f9/websrc,0,1,0,0,0,0,0,0
http://momentum.co.cr/adobe/adobe/viewer.php,3338,0,1,1,313,3652,0,2
https://www.hotsportswives.com/tennis/andy-murrays-girlfriend-kim-sears/,203,0,1,1,161,365,0,2
https://www.placenames.com/us/p1652675/,9959,0,1,1,2458,12418,1,2
https://www.greatwolf.com/kansascity/careers,9251,0,1,1,244,9496,0,2
http://broncvita.com/g7fiwm,0,1,0,0,0,0,0,0
https://www.codepublishing.com/wa/covington/,9390,0,1,1,106,9496,0,2
https://terranclan.com/wp-includes/themes/chase/home/vbv.php?sslchannel=true&amp;sessionid==664ksyavEQvDu0VDv6dWIOgEybHAeOElVJFohPTVGozapuOUA1RjP7XniFYxuCTqlyPCoIy477fxB3rc,2709,0,1,1,577,3287,1,4
http://www.harcobrothers.com/themes/Article/php/,261,0,1,1,103,365,1,2
http://win-install.com/dropbox,0,1,0,0,0,0,0,0
https://www.corkin.com/listings/viewlisting.cfm?listingid=155432,6249,0,1,1,324,6574,0,2
http://mahshov.com/index.php?option=com_content&view=article&id=12:2010-04-04-14-20-51&catid=11:2010-04-12-13-49-57&Itemid=31,7559,0,1,1,840,8400,0,2
http://www.lebenslauf-fischerbach.de/index.php?option=com_joomgallery&func=viewcategory&catid=9&Itemid=4,0,1,0,0,0,0,0,0
https://www.devry.edu/degree-programs/academic-calendar.jsp,11053,0,1,0,309,11363,0,0
http://www.idunware.com/index.php/idunware-beer/beer,0,1,0,0,0,0,0,0
https://www.bdsmqueens.com/models/M/missy_monroe.html,6792,0,1,1,147,6940,0,3
http://www.versatilityphoneshop.co.uk/cordless-phones.html?page=1,0,1,0,0,0,0,0,0
http://crosstownstation.com/cs/index.html?option=com_content&view=article&id=77&Itemid=71&fontstyle=f-smaller,6689,0,1,1,250,6940,0,2
http://consseriflistyleleft.club,0,0,0,0,0,0,0,0
https://www.divejapan.com/okinawainf.htm,9946,0,1,1,279,10226,0,2
https://www.scribd.com/doc/54064429/Frank-Lloyd-Wright-A-Bio-Bibliography-Donald-Langmead-2003,6939,0,1,1,365,7305,0,4
https://www.canadaveteranshallofvalour.com/DextrazeJA.htm,8579,0,1,1,186,8765,0,2
https://www.en.wikipedia.org/wiki/The_Mathematics_of_Magic:_The_Enchanter_Stories_of_L._Sprague_de_Camp_and_Fletcher_Pratt,9020,0,0,1,110,9131,0,3
https://www.nytimes.com/2004/12/26/magazine/26GRAY.html,11572,0,1,1,481,12054,0,8
https://www.linkedin.com/pub/mark-bergman/8/438/9,8361,0,1,1,39,8401,0,8
http://annae-unsailable.chateaubio.com/aega1t98gf.php\nwww.bigdishsat.com/satellite-changes-affecting-france/,0,1,0,0,0,0,0,0
http://tamirciadam.com/NhLUBj,0,1,0,0,0,0,0,0
https://www.journal-news.com/news/ohio-news/ohio-anne-frank-actors-have-similar-family-tale-1270227.html,10444,0,1,1,148,10593,0,4
https://www.corporationwiki.com/Unknown/Unknown/cambrian-coal-company-2557068.aspx,6566,0,1,1,8,6575,0,2
http://www.centrodecontroldediabetesynutricion.com/home/boxMrenewal.php?Email=info@sepidgrease.com&amp,1102,0,1,1,358,1461,0,2
http://www.honarcinema.com/index.php?view=article&catid=1:latest-news&id=4368:2012-09-29-09-48-58&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=1,0,1,0,0,0,0,0,0
https://www.electricenergyonline.com/?page=show_news&id=117889,9125,0,1,1,370,9496,0,2
http://sayyahat.com/wp-includes/rest/newp/ii.php?n=1774256418&amp,3767,0,1,1,250,4018,0,2
https://www.epcounty.com/CS/blogs/sheriff_news/archive/2010/11/17/sheriff-s-office-to-donate-1-800-fans-to-extreme-weather-task-force-press-conference-11-18-2-30-pm.aspx,8453,0,1,1,1408,9862,0,4
http://jasondwebb.com/ebu/index.php,3600,0,1,1,52,3653,0,2
http://slimxxxtubeonf.dnset.com/2013/girl-fucked-by-dog.avi.exe,7246,0,0,1,423,7670,0,5
http://www.foehn.es/disfruta-de-nuestras-actuaciones/antiguas-actuaciones/138-etiqueta-negra-19-enero,0,0,0,0,0,0,0,0
http://www.getashirtlikemine.com/my-cart?page=shop.product_details&category_id=21&flypage=flypage.tpl&product_id=476,5619,0,0,1,224,5844,0,2
https://www.sports.espn.go.com/espn/wire?section=soccer&id=6714854,10120,0,0,1,105,10226,0,6
http://www.wisataindonesiaraya.com/admin/asset/kcfinder/js/mailbox/index.php,60,0,1,1,304,365,1,2
http://mcdc.club/pics/rtrp.jpg,4002,0,1,1,380,4382,1,2
http://itidea.it/centroesteticosothys/img/_notes/gum.exe,0,0,0,0,0,0,0,0
http://www.casasyapartamentosvacacionalesenmargarita.com/index.php?option=com_content&view=article&id=181:punta-blanca&catid=37&Itemid=57&lang=es,0,1,0,0,0,0,0,0
https://www.youtube.com/watch?v=Igv5KXppQdQ,7526,0,1,1,143,7670,0,4
https://www.wellness.com/dir/2740650/pharmacy/david-k-ellen-schmitz-inc/spooner/wi,11177,0,1,1,447,11624,1,8
http://one4four1.ws/h27opn0,0,0,1,0,0,0,0,0
https://www.virtualtourist.com/travel/North_America/United_States_of_America/California/Oakland-754597/Sports_Travel-Oakland-The_Coliseum_Sports_Arena-BR-1.html,11010,0,1,1,372,11382,0,2
https://www.linkedin.com/pub/charles-shields/12/609/3aa,8361,0,1,1,39,8401,0,8
https://www.etihadairways.com/sites/etihad/global/en/planatrip/flightschedules/Pages/checkflightschedules.aspx,8081,0,1,1,1780,9862,0,6
http://casalpopular.org/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2Nhc2FscG9wdWxhci5vcmcvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NjA6dmFsb3JhY2lvLWRlbC1taWxsb3ItZGVwZW5kZW50LWRlbC1tb24mY2F0aWQ9OTpub3RpY2llcyZJdGVtaWQ9MTA=,6732,0,1,1,207,6940,0,4
http://107.175.36.162/bins/hoho.ppc,6840,0,0,1,99,6940,0,2
http://required-verification-payment.com/,0,1,0,0,0,0,0,0
https://www.vodpod.com/watch/93422-video-arashi-one-tour-concert-yesno-arashi-onetourconcert-yesno-matsumotojunaibamasakiohnosatoshisakuraishoninomiyakazunari-dailymotion-share-your-videos,9508,0,1,1,353,9862,1,2
https://www.ebay.com/itm/1933-34-Hamilton-Chewing-Gum-Sylvio-Mantha-HOF-18-Good-Book-Value-350-/220875493235,11009,0,1,1,3234,14244,0,8
http://www.friendshipchurchonline.org/index.php?option=com_phocagallery&view=categories&Itemid=19,0,1,0,0,0,0,0,0
https://www.examiner.com/celebrity-headlines-in-national/randy-phillips-testimony-at-conrad-murray-trial-michael-jackson-was-motivated,11334,0,1,1,372,11706,0,2
https://www.manta.com/c/mmswv7v/john-e-reade-law-office,7929,0,1,1,106,8036,0,4
https://www.attheecho.com/2011/06/02/friday-07-15-11-echo-club-underground-present-king-khan-the-gris-gris-echo/,8685,0,1,1,80,8766,0,2
http://vcelifarmanosek.cz/PPL/pplhmed/e2aa99ad6b8569ddc63b40c6946d21c5/,6966,0,1,1,337,7304,0,2
http://beta.eatgr.com/map/https/34.237.113.1134893/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,4923,0,0,1,209,5132,0,2
https://www.travela.priceline.com/embassy-suites-hotel-kansas-city-international-airport-missouri-MO-105338-hd.hotel-reviews-hotel-guides,10324,0,0,1,193,10518,0,4
http://www.easyphonia.com/contact-us,5910,0,1,1,298,6209,1,4
https://www.sports.yahoo.com/nfl/teams/atl/stats,11207,0,1,1,116,11324,0,5
http://missionpartner.dk/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=05&Itemid=60,0,0,0,0,0,0,0,0
https://www.linkedin.com/pub/jacques-leduc/6/147/1a,8361,0,1,1,39,8401,0,8
https://www.w9wi.com/newweb/fmstates/QC.html,9085,0,0,1,45,9131,0,2
https://www.amazon.ca/Fleetwood-Mac-Dance-Lindsey-Buckingham/dp/630463949X,9135,0,1,1,294,9430,0,8
https://www.tmz.com/2011/05/16/luc-robitaille-hockey-nhl-hall-of-fame-foreclosure-santa-monica-losing-house-home-million-dollar-retired/,10814,0,1,1,1970,12785,0,4
